id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;code_insee_commune;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesxy;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;num_pdl;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;horaires;raccordement
FR*V75*EPX04*09*1;En service;Paris centre;FR*V75*PPX04*09;FRV75PPX0409;Paris | Rue Neuve Saint-Pierre 2;75104;Voirie;5;2024-07-01;Accès libre;2 Rue Neuve Saint-Pierre 75004 Paris;48.853573, 2.363958;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7165122934011;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04091;2021-10-12T15:46:08+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX06*08*2;En service;06e Arrondissement;FR*V75*PPX06*08;FRV75PPX0608;Paris | Rue Péguy 2;75106;Voirie;6;2024-07-01;Accès libre;2 Rue Péguy 75006 Paris;48.843006, 2.3280363;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7338350123689;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06082;2021-11-16T16:27:29+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX06*11*1;En service;06e Arrondissement;FR*V75*PPX06*11;FRV75PPX0611;Paris | Rue Michelet 6;75106;Voirie;7;2024-07-01;Accès libre;6 Rue Michelet 75006 Paris;48.842564, 2.3363895;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7379449978816;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06111;2021-10-26T13:51:51+00:00;Non accessible;aucune restriction;False;3;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX05*10*4;En service;05e Arrondissement;FR*V75*PPX05*10;FRV75PPX0510;Paris | Rue Paul Painlevé 7;75105;Voirie;5;2024-07-01;Accès libre;7 Rue Paul Painlevé 75005 Paris;48.849903, 2.3444285;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7347177909469;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX05104;2021-10-12T15:48:05+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX05*10*3;En service;05e Arrondissement;FR*V75*PPX05*10;FRV75PPX0510;Paris | Rue Paul Painlevé 7;75105;Voirie;5;2024-07-01;Accès libre;7 Rue Paul Painlevé 75005 Paris;48.849903, 2.3444285;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7347177909469;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX05103;2021-10-12T15:47:30+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX07*15*6;En service;07e Arrondissement;FR*V75*PPX07*15;FRV75PPX0715;Paris | Boulevard des Invalides  21;75107;Voirie;6;2024-07-01;Accès libre;21 Boulevard des Invalides 75007 Paris;48.85582, 2.3152447;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7347033191632;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07156;2021-12-14T14:26:10+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX07*17*3;En service;07e Arrondissement;FR*V75*PPX07*17;FRV75PPX0717;Paris | boulevard Saint-Germain 188;75107;Voirie;5;2024-07-01;Accès libre;188 boulevard Saint -Germain 75007 Paris;48.85461, 2.329982;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7305354465124;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07173;2021-10-19T15:29:59+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX09*08*4;En service;09e Arrondissement;FR*V75*PPX09*08;FRV75PPX0908;Paris | boulevard Rochechouart 31;75109;Voirie;7;2024-07-01;Accès libre;31 boulevard Rochechouart 75009 Paris;48.882973, 2.345487;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7129377637463;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09084;2021-11-16T16:38:39+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX10*09*5;En service;10e Arrondissement;FR*V75*PPX10*09;FRV75PPX1009;Paris | boulevard de la Villette  55;75110;Voirie;5;2024-07-01;Accès libre;55 boulevard de la Villette 75010 Paris;48.87565, 2.372715;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7155571559000;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10095;2021-11-23T16:26:13+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX11*15*2;En service;11e Arrondissement;FR*V75*PPX11*15;FRV75PPX1115;Paris | Avenue Ledru Rollin 104;75111;Voirie;5;2024-07-01;Accès libre;104 Avenue Ledru Rollin 75011 Paris;48.85189, 2.376434;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7281186578797;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11152;2021-11-16T16:30:57+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*15*4;En service;12e Arrondissement;FR*V75*PPX12*15;FRV75PPX1215;Paris | Rue Claude Decaen 26;75112;Voirie;7;2024-07-01;Accès libre;26 Rue Claude Decaen 75012 Paris;48.83519, 2.4002905;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7299276303744;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12154;2021-10-12T15:21:48+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*14*1;En service;12e Arrondissement;FR*V75*PPX12*14;FRV75PPX1214;Paris | boulevard de Picpus 7;75112;Voirie;7;2024-07-01;Accès libre;7 boulevard de Picpus 75012 Paris;48.840687, 2.400428;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7294066463188;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12141;2021-11-09T11:02:57+00:00;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX14*14*1;En service;14e Arrondissement;FR*V75*PPX14*14;FRV75PPX1414;Paris | Avenue de la Porte de Montrouge 8;75114;Voirie;6;2024-07-01;Accès libre;8 Avenue de la Porte de Montrouge 75014 Paris;48.82306, 2.322823;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7349348676501;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14141;2021-10-26T13:59:54+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*24*2;En service;16e Arrondissement;FR*V75*PPX16*24;FRV75PPX1624;Paris | Avenue Raymond Poincaré 51;75116;Voirie;6;2024-07-01;Accès libre;51 Avenue Raymond Poincaré 75016 Paris;48.86697, 2.2858796;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7466135934174;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16242;2021-11-09T10:54:46+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*26*6;En service;16e Arrondissement;FR*V75*PPX16*26;FRV75PPX1626;Paris | Rue du Ranelagh 33;75116;Voirie;6;2024-07-01;Accès libre;33 Rue du Ranelagh 75016 Paris;48.853813, 2.2768772;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7496526672237;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16266;2021-11-09T11:03:09+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*16*2;En service;17e Arrondissement;FR*V75*PPX17*16;FRV75PPX1716;Paris | Rue Navier 47;75117;Voirie;7;2024-07-01;Accès libre;47 Rue Navier 75017 Paris;48.895756, 2.3242009;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7570188035673;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17162;2021-11-23T16:22:58+00:00;Non accessible;aucune restriction;False;3;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*16*4;En service;17e Arrondissement;FR*V75*PPX17*16;FRV75PPX1716;Paris | Rue Navier 47;75117;Voirie;7;2024-07-01;Accès libre;47 Rue Navier 75017 Paris;48.895756, 2.3242009;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7570188035673;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17164;2021-11-23T16:23:27+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*19*6;En service;17e Arrondissement;FR*V75*PPX17*19;FRV75PPX1719;Paris | Rue Brémontier 19;75117;Voirie;7;2024-07-01;Accès libre;19 Rue Brémontier 75017 Paris;48.884953, 2.3035011;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7548769800334;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17196;2021-12-14T14:17:30+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*18*4;En service;17e Arrondissement;FR*V75*PPX17*18;FRV75PPX1718;Paris | Avenue de Wagram 77;75117;Voirie;5;2024-07-01;Accès libre;77 Avenue de Wagram 75017 Paris;48.88003, 2.2995074;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7550072261698;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17184;2021-11-23T16:29:54+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX18*16*1;En service;18e Arrondissement;FR*V75*PPX18*16;FRV75PPX1816;Paris | Rue Sofia 16;75118;Voirie;6;2024-07-01;Accès libre;16 Rue Sofia 75018 Paris;48.885006, 2.3475914;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7554413795294;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18161;2021-12-01T10:21:47+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX20*15*1;En service;20e Arrondissement;FR*V75*PPX20*15;FRV75PPX2015;Paris | Rue des Pyrénées 356;75120;Voirie;6;2024-07-01;Accès libre;356 Rue des Pyrénées 75020 Paris;48.87387, 2.3864658;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7243270515296;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20151;2021-11-16T16:33:55+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX20*16*5;En service;20e Arrondissement;FR*V75*PPX20*16;FRV75PPX2016;Paris | Rue du Télégraphe 16;75120;Voirie;5;2024-07-01;Accès libre;16 Rue du Télégraphe 75020 Paris;48.87233, 2.39951;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7283212626989;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20165;2021-12-01T10:17:36+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EHBSAG*LOB*03*1;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104;Parking public;21;2024-07-01;Accès libre;4 Rue de Lobau 75004 Paris;48.856796, 2.3538697;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;50042199442811;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAGLOB031;2022-07-29T07:23:20+00:00;Non accessible;Hauteur maximale 1.90m;False;43;False;True;False;False;False;False;24/7;Direct
FR*V75*EHBSAG*LOB*06*2;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;75104;Parking public;21;2024-07-01;Accès libre;4 Rue de Lobau 75004 Paris;48.856796, 2.3538697;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;50092850672853;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAGLOB062;2022-05-17T07:04:17+00:00;Non accessible;Hauteur maximale 1.90m;False;50;False;False;True;False;False;False;24/7;Direct
FR*V75*EPX15*20*2;En service;15e Arrondissement;FR*V75*PPX15*20;FRV75PPX1520;Paris | Rue du Docteur Finlay 43;75115;Voirie;7;2024-07-01;Accès libre;43 Rue du Docteur Finlay 75015 Paris;48.8512, 2.2913;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7491316831349;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15202;2022-02-10T10:32:05+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX18*07*3;En service;18e Arrondissement;FR*V75*PPX18*07;FRV75PPX1807;Paris | Rue Jean-François Lépine 1;75118;Voirie;7;2024-07-01;Accès libre;1 Rue Jean-François Lépine 75018 Paris;48.8861, 2.3591;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7555716255509;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18073;2021-08-17T09:31:49+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*23*1;En service;15e Arrondissement;FR*V75*PPX15*23;FRV75PPX1523;Paris | Rue de l'Arrivée 16;75115;Voirie;6;2024-07-01;Accès libre;16 Rue de l'Arrivée 75015 Paris;48.8432, 2.3217;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7306946360917;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15231;2021-09-01T07:48:25+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*23*3;En service;15e Arrondissement;FR*V75*PPX15*23;FRV75PPX1523;Paris | Rue de l'Arrivée 16;75115;Voirie;6;2024-07-01;Accès libre;16 Rue de l'Arrivée 75015 Paris;48.8432, 2.3217;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7306946360917;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15233;2021-09-01T07:48:34+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*13*6;En service;16e Arrondissement;FR*V75*PPX16*13;FRV75PPX1613;Paris |  Avenue de Malakoff 115;75116;Voirie;6;2024-07-01;Accès libre;115 Avenue de Malakoff 75016 Paris;48.8735, 2.2843;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7413169218442;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16136;2021-09-14T00:00:00+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
